ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
27861,28,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
20179,36,management,married,university.degree,no,yes,no,telephone,nov,tue,4,999,0,nonexistent,-0.1,93.2,-42.0,4153.0,5195.8,0
24183,38,self-employed,married,professional.course,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93075.0,-47.1,1365.0,5099.1,1
16099,35,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
2606,54,blue-collar,divorced,basic.4y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
23817,48,services,divorced,high.school,no,unknown,unknown,cellular,apr,mon,1,999,1,failure,-1.8,93075.0,-47.1,1405.0,5099.1,0
8065,37,admin.,single,university.degree,no,yes,no,telephone,jun,thu,8,999,0,nonexistent,1.4,94465.0,-41.8,4958.0,5228.1,0
30745,31,admin.,married,university.degree,no,yes,no,cellular,oct,tue,1,999,0,nonexistent,-3.4,92431.0,-26.9,0.737,5017.5,1
9615,39,admin.,single,high.school,no,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94465.0,-41.8,4958.0,5228.1,0
13092,40,management,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
21749,40,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
27122,22,student,single,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
26749,42,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,5,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
14118,56,technician,divorced,basic.6y,no,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
19604,49,management,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4191.0,5195.8,0
32005,27,admin.,single,high.school,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-1.7,94055.0,-39.8,0.7609999999999999,4991.6,1
8195,57,technician,married,basic.4y,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94465.0,-41.8,4958.0,5228.1,0
31505,58,services,married,high.school,no,no,no,cellular,mar,mon,2,999,2,failure,-1.8,93369.0,-34.8,0.635,5008.7,0
26723,35,blue-collar,married,basic.9y,unknown,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
18671,52,unknown,married,unknown,unknown,no,no,cellular,aug,wed,11,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
12672,41,technician,divorced,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
7658,56,services,married,basic.4y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
26342,35,services,divorced,university.degree,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
19527,47,management,married,basic.9y,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4191.0,5195.8,0
18807,41,technician,married,professional.course,no,no,no,cellular,aug,wed,7,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
31927,70,blue-collar,married,basic.4y,no,no,yes,cellular,jun,fri,1,3,1,success,-1.7,94055.0,-39.8,0.732,4991.6,1
27525,32,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
3635,43,technician,married,unknown,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
26375,49,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
10913,39,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
26659,31,services,single,high.school,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92893.0,-46.2,1291.0,5099.1,0
1278,39,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
27300,41,blue-collar,married,unknown,no,yes,yes,cellular,may,wed,2,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
16492,32,technician,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,1
20691,47,management,married,basic.4y,unknown,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
18388,35,technician,single,high.school,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
4630,36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
16138,52,services,married,high.school,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
8672,35,unemployed,divorced,basic.4y,no,yes,yes,telephone,jun,tue,3,999,0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,0
21853,42,admin.,married,high.school,no,no,no,cellular,nov,fri,6,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
15151,46,housemaid,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4.97,5228.1,0
1417,30,technician,married,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
29203,37,admin.,married,university.degree,no,yes,no,cellular,jun,tue,1,999,1,failure,-2.9,92963.0,-40.8,1262.0,5076.2,0
19724,32,blue-collar,single,university.degree,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4191.0,5195.8,0
21610,33,admin.,married,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,0
29010,35,admin.,married,high.school,no,yes,no,cellular,may,thu,2,3,1,success,-1.8,92893.0,-46.2,1.27,5099.1,0
13737,56,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
23334,41,admin.,single,professional.course,no,yes,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
15051,46,services,married,basic.9y,no,yes,no,cellular,jul,thu,9,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
32614,33,technician,married,university.degree,no,yes,no,telephone,sep,wed,1,999,1,failure,-1.1,94199.0,-37.5,0.8759999999999999,4963.6,0
103,45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,1
24702,37,management,single,university.degree,no,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92893.0,-46.2,1344.0,5099.1,0
6365,45,blue-collar,single,high.school,unknown,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94465.0,-41.8,4865.0,5228.1,0
15855,50,unemployed,married,professional.course,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
6688,27,management,single,university.degree,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94465.0,-41.8,4864.0,5228.1,0
18389,52,services,married,high.school,unknown,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
1113,45,management,single,university.degree,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
8094,38,admin.,single,basic.9y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94465.0,-41.8,4958.0,5228.1,0
12173,32,admin.,single,university.degree,no,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4958.0,5228.1,1
4941,31,admin.,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
10643,33,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
30625,71,retired,single,university.degree,no,unknown,unknown,cellular,oct,tue,1,999,0,nonexistent,-3.4,92431.0,-26.9,0.742,5017.5,0
9893,55,technician,married,university.degree,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93918.0,-42.7,4959.0,5228.1,0
26341,57,technician,married,high.school,no,no,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92893.0,-46.2,1299.0,5099.1,0
1475,56,admin.,married,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
23856,25,self-employed,single,university.degree,unknown,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
25535,50,admin.,married,basic.9y,no,no,no,cellular,may,thu,6,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
10976,39,admin.,married,high.school,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
15182,35,technician,single,professional.course,no,no,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93444.0,-36.1,4.97,5228.1,0
22554,41,admin.,married,university.degree,no,yes,yes,cellular,apr,tue,1,999,0,nonexistent,-1.8,93075.0,-47.1,1453.0,5099.1,0
5900,34,housemaid,divorced,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93994.0,-36.4,4864.0,5191.0,1
10272,32,admin.,single,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
29605,45,admin.,married,university.degree,no,no,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,92469.0,-33.6,1072.0,5076.2,1
6279,28,services,married,high.school,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94465.0,-41.8,4865.0,5228.1,1
12722,27,admin.,single,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
16045,34,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
14858,37,admin.,married,high.school,no,unknown,unknown,cellular,jul,thu,3,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
19811,35,blue-collar,married,high.school,unknown,yes,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4191.0,5195.8,0
25475,38,unemployed,divorced,high.school,unknown,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
5844,31,admin.,divorced,university.degree,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
24005,31,technician,single,university.degree,no,yes,no,telephone,apr,tue,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,1
25698,44,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92893.0,-46.2,1313.0,5099.1,0
5817,40,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,5,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
15108,28,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,thu,8,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
10840,40,blue-collar,married,basic.4y,unknown,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
16419,34,technician,single,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,0
18032,29,admin.,married,university.degree,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
19966,39,management,single,high.school,unknown,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4153.0,5195.8,0
1273,54,admin.,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
28160,31,admin.,single,high.school,no,no,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92893.0,-46.2,1.25,5099.1,0
563,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
9273,28,student,single,professional.course,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
25321,34,management,married,university.degree,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
7579,47,retired,married,basic.4y,unknown,no,yes,telephone,jun,fri,3,999,0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,0
2956,44,admin.,single,university.degree,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
4185,32,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
25333,38,technician,single,high.school,unknown,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92893.0,-46.2,1327.0,5099.1,0
30182,64,retired,married,basic.4y,no,yes,no,cellular,aug,wed,1,3,2,success,-2.9,92201.0,-31.4,0.8540000000000001,5076.2,1
3403,42,technician,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
32346,41,entrepreneur,married,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-1.7,94027.0,-38.3,0.904,4991.6,1
20944,55,technician,married,high.school,unknown,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
30735,51,entrepreneur,married,basic.4y,no,no,no,cellular,oct,tue,1,999,1,failure,-3.4,92431.0,-26.9,0.737,5017.5,0
8078,40,technician,married,high.school,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94465.0,-41.8,4958.0,5228.1,0
17464,58,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,0
8802,32,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465.0,-41.8,4962.0,5228.1,0
12779,35,services,divorced,high.school,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
30427,18,student,single,unknown,no,no,no,telephone,sep,tue,2,999,0,nonexistent,-3.4,92379.0,-29.8,0.7879999999999999,5017.5,0
3202,36,admin.,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
4074,36,blue-collar,divorced,high.school,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
23709,53,housemaid,married,basic.6y,unknown,unknown,unknown,cellular,apr,mon,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
10170,35,blue-collar,single,unknown,no,yes,no,cellular,jul,mon,11,999,0,nonexistent,1.4,93918.0,-42.7,4.96,5228.1,0
23594,46,entrepreneur,married,unknown,no,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
30798,29,technician,single,professional.course,no,yes,no,cellular,oct,mon,2,999,0,nonexistent,-3.4,92431.0,-26.9,0.731,5017.5,0
18599,33,admin.,married,university.degree,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
9580,24,services,single,high.school,no,no,no,telephone,jun,fri,8,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
5293,50,management,married,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
12491,26,services,single,high.school,no,yes,no,telephone,jul,fri,3,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
27823,45,entrepreneur,divorced,university.degree,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,0
17005,33,technician,single,high.school,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93444.0,-36.1,4963.0,5228.1,0
5538,26,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
3790,40,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
7203,36,admin.,married,basic.9y,no,yes,no,telephone,jun,thu,4,999,0,nonexistent,1.4,94465.0,-41.8,4866.0,5228.1,0
19865,55,blue-collar,single,basic.6y,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4153.0,5195.8,0
31761,41,admin.,married,university.degree,no,yes,no,telephone,may,fri,3,999,1,failure,-1.8,93876.0,-40.0,0.684,5008.7,0
1676,38,blue-collar,married,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
30892,39,technician,single,university.degree,unknown,yes,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92431.0,-26.9,0.72,5017.5,1
7073,44,management,married,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94465.0,-41.8,4866.0,5228.1,0
7970,57,retired,married,basic.4y,unknown,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
14510,50,admin.,married,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
15764,48,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,0
74,54,services,married,unknown,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
32486,26,admin.,single,university.degree,no,yes,no,telephone,sep,thu,1,999,0,nonexistent,-1.1,94199.0,-37.5,0.884,4963.6,0
29907,42,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92201.0,-31.4,0.883,5076.2,0
21365,34,management,divorced,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,1
19747,42,admin.,divorced,high.school,no,unknown,unknown,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42.0,4191.0,5195.8,0
15842,50,entrepreneur,married,professional.course,unknown,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93444.0,-36.1,4966.0,5228.1,1
24431,34,services,married,professional.course,no,no,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92893.0,-46.2,1354.0,5099.1,0
27142,40,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,6,999,0,nonexistent,-1.8,92893.0,-46.2,1281.0,5099.1,0
30820,61,retired,married,high.school,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-3.4,92431.0,-26.9,0.728,5017.5,0
1004,57,retired,married,high.school,unknown,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
12328,35,admin.,single,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,0
3001,54,retired,married,basic.9y,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
30456,49,admin.,divorced,university.degree,no,yes,no,cellular,sep,fri,3,3,1,success,-3.4,92379.0,-29.8,0.773,5017.5,1
12992,42,entrepreneur,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
1345,52,management,married,professional.course,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
4485,37,technician,married,university.degree,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
28408,31,technician,single,high.school,unknown,yes,yes,cellular,may,mon,6,999,0,nonexistent,-1.8,92893.0,-46.2,1244.0,5099.1,0
15198,41,technician,married,university.degree,no,yes,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93444.0,-36.1,4.97,5228.1,0
2375,26,student,single,high.school,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93994.0,-36.4,4859.0,5191.0,0
23439,55,management,married,university.degree,no,no,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
13582,55,services,divorced,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
28736,40,management,married,high.school,no,yes,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92893.0,-46.2,1259.0,5099.1,0
21630,44,blue-collar,married,basic.6y,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4021.0,5195.8,0
12983,56,retired,married,basic.4y,unknown,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
11822,44,services,divorced,basic.9y,no,yes,no,telephone,jul,tue,5,999,0,nonexistent,1.4,93918.0,-42.7,4961.0,5228.1,0
14072,49,technician,married,professional.course,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,0
23320,39,technician,married,university.degree,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
1894,41,technician,single,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
15059,25,admin.,single,basic.9y,no,yes,no,cellular,jul,thu,27,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
24253,49,admin.,divorced,university.degree,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93075.0,-47.1,1365.0,5099.1,1
13352,31,blue-collar,married,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
23572,59,self-employed,married,professional.course,no,unknown,unknown,cellular,apr,mon,3,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
32358,77,management,married,unknown,no,yes,no,cellular,aug,fri,1,3,6,success,-1.7,94027.0,-38.3,0.905,4991.6,1
15576,53,technician,single,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93444.0,-36.1,4967.0,5228.1,0
863,40,technician,married,professional.course,no,yes,no,telephone,may,wed,8,999,0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,0
3864,29,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
20508,59,housemaid,single,professional.course,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
23705,36,technician,divorced,professional.course,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93075.0,-47.1,1405.0,5099.1,0
22597,40,blue-collar,married,high.school,no,no,no,cellular,apr,tue,8,999,0,nonexistent,-1.8,93075.0,-47.1,1453.0,5099.1,0
6745,31,housemaid,married,university.degree,no,no,yes,telephone,jun,tue,3,999,0,nonexistent,1.4,94465.0,-41.8,4864.0,5228.1,0
16628,39,technician,married,professional.course,no,yes,yes,cellular,aug,wed,6,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,1
3812,49,entrepreneur,married,high.school,unknown,no,no,telephone,may,wed,12,999,0,nonexistent,1.1,93994.0,-36.4,4858.0,5191.0,0
5670,28,self-employed,single,university.degree,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
14711,30,admin.,single,university.degree,no,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93918.0,-42.7,4963.0,5228.1,0
30619,42,management,single,university.degree,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92431.0,-26.9,0.743,5017.5,1
28491,38,technician,single,professional.course,no,no,no,cellular,may,mon,2,999,1,failure,-1.8,92893.0,-46.2,1244.0,5099.1,0
21593,58,admin.,divorced,university.degree,no,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4076.0,5195.8,0
9216,49,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,jun,fri,1,999,0,nonexistent,1.4,94465.0,-41.8,4959.0,5228.1,0
31615,32,admin.,single,university.degree,no,yes,yes,cellular,apr,fri,5,6,1,success,-1.8,93749.0,-34.6,0.645,5008.7,0
7315,30,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,fri,1,999,0,nonexistent,1.4,94465.0,-41.8,4967.0,5228.1,0
18374,35,technician,single,professional.course,no,no,no,cellular,aug,mon,6,999,0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,0
22707,32,services,divorced,high.school,no,no,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93075.0,-47.1,1435.0,5099.1,0
29538,31,technician,married,professional.course,no,yes,no,cellular,jun,tue,3,11,2,failure,-2.9,92963.0,-40.8,1252.0,5076.2,0
24482,34,services,married,professional.course,no,yes,yes,cellular,may,mon,3,999,0,nonexistent,-1.8,92893.0,-46.2,1354.0,5099.1,0
29193,30,admin.,single,university.degree,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92963.0,-40.8,1262.0,5076.2,0
14899,46,services,married,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93918.0,-42.7,4968.0,5228.1,0
963,30,housemaid,married,high.school,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,0
4067,28,technician,divorced,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
992,43,technician,single,university.degree,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,1
384,49,unknown,married,unknown,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,0
22456,51,technician,divorced,professional.course,no,yes,yes,cellular,apr,fri,1,999,1,failure,-1.8,93075.0,-47.1,1479.0,5099.1,0
26216,27,technician,single,basic.9y,no,no,yes,cellular,may,mon,1,12,1,success,-1.8,92893.0,-46.2,1299.0,5099.1,1
32225,35,admin.,married,university.degree,no,no,no,cellular,jul,mon,2,3,4,success,-1.7,94215.0,-40.3,0.889,4991.6,0
5709,56,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93994.0,-36.4,4.86,5191.0,0
20560,35,admin.,married,university.degree,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
